,e1,e2,intensity
HR<->LAT,HR,LAT,0.011560443997096785
SRC<->WASH,SRC,WASH,0.011560383588904682
CBFB<->CIC,CBFB,CIC,0.011560372981779907
NODAL<->NUMB,NODAL,NUMB,0.011556159012009676
CROP<->HRG,CROP,HRG,0.01155605541608492
AVP<->SET,AVP,SET,0.011555742069609786
LYN<->SRR,LYN,SRR,0.011555686738495923
LIF<->SCL,LIF,SCL,0.011554528917532045
CS<->LBP,CS,LBP,0.011554296580994744
ACT<->MTF,ACT,MTF,0.011554073972087572
IGHV<->MUT,IGHV,MUT,0.011554040737202866
ASS<->DOHH,ASS,DOHH,0.0115528070540499
HRC<->PREB,HRC,PREB,0.011552748068632799
LYN<->SRF,LYN,SRF,0.011552461802531427
GA<->SRF,GA,SRF,0.01155184475321952
AGA<->DHFR,AGA,DHFR,0.011550960435282346
AE<->IK,AE,IK,0.011547816391561869
HAT<->KMO,HAT,KMO,0.01154738399634232
ARCH<->GAG,ARCH,GAG,0.011546748960004901
LCK<->MET,LCK,MET,0.011543325607316697
KIT<->PALM,KIT,PALM,0.011542968820484967
CAD<->TG,CAD,TG,0.011542111621143958
PALM<->SCD,PALM,SCD,0.011540751067919734
CNP<->TYR,CNP,TYR,0.01153866098066394
PDC<->TRH,PDC,TRH,0.011538547566161062
CPE<->NODAL,CPE,NODAL,0.01153837616092348
FYN<->RD,FYN,RD,0.011538339717141603
RHD<->WHITE,RHD,WHITE,0.011537837090258603
MYC<->TYR,MYC,TYR,0.011536646454275098
HD<->RELA,HD,RELA,0.011536027504863478
LCK<->SON,LCK,SON,0.011535739561613858
MLN<->S,MLN,S,0.011534162041592648
CEA<->TCR,CEA,TCR,0.011533352508131645
DHFR<->IGM,DHFR,IGM,0.011533323413941799
GEM<->MB,GEM,MB,0.011532247632361525
POL<->TH,POL,TH,0.011527269992173142
BLK<->ENV,BLK,ENV,0.01152712751753954
IVL<->JK,IVL,JK,0.011524115660478128
LIM<->TST,LIM,TST,0.011523281232587432
ARCH<->HPCA,ARCH,HPCA,0.01152318644348256
BF<->PNOC,BF,PNOC,0.01152316722784829
ABO<->PREP,ABO,PREP,0.011523035465226287
IGH<->PALM,IGH,PALM,0.011521834576606705
HK<->TXNIP,HK,TXNIP,0.011521728355161503
ACD<->AHRR,ACD,AHRR,0.011521226518294472
AR<->JK,AR,JK,0.011521151055389417
COMP<->HD,COMP,HD,0.011520436437930095
FOV<->GCA,FOV,GCA,0.011520016174784427
MHC<->PALM,MHC,PALM,0.011517111339669449
FADD<->TH,FADD,TH,0.011516865072092392
EED<->HAT,EED,HAT,0.01151567082082102
MPO<->MVK,MPO,MVK,0.011515324740281987
JUN<->REST,JUN,REST,0.01151484023813042
KY<->REL,KY,REL,0.011514790193143049
HCR<->PTEN,HCR,PTEN,0.011514739217377917
ADA<->HLAC,ADA,HLAC,0.011514669660992908
NRM<->SAT,NRM,SAT,0.011514154403989372
END<->FLT,END,FLT,0.011514108284522437
ALB<->TNF,ALB,TNF,0.011513833702205031
LEP<->TEF,LEP,TEF,0.011513313557435526
FADD<->HP,FADD,HP,0.011512854033602159
HP<->WAC,HP,WAC,0.01151167875275138
HLA<->PRL,HLA,PRL,0.011511123848211116
HPR<->WHITE,HPR,WHITE,0.011510137809095435
HCR<->TCR,HCR,TCR,0.011510003691668378
CPE<->IMPACT,CPE,IMPACT,0.01150992148749717
BLK<->EPO,BLK,EPO,0.011509611082469728
CAD<->PGR,CAD,PGR,0.011509184064109479
CPE<->S,CPE,S,0.01150790276204636
ARA<->ORF,ARA,ORF,0.011506262899239127
GLA<->MLL,GLA,MLL,0.011505224360270926
AGT<->WHITE,AGT,WHITE,0.01150515304334297
HDX<->LIM,HDX,LIM,0.011505004479913459
HPCA<->LRP,HPCA,LRP,0.011502946247065618
ABO<->ASS,ABO,ASS,0.011502739067678684
MPO<->NUMB,MPO,NUMB,0.01150239225696483
AGA<->CELL,AGA,CELL,0.011501195660004775
CBFB<->PROLACTIN,CBFB,PROLACTIN,0.01150069869921159
PTEN<->TRH,PTEN,TRH,0.011500032401876895
SON<->TXNIP,SON,TXNIP,0.011499424671021028
MNT<->TH,MNT,TH,0.011499385590937761
DF<->EBP,DF,EBP,0.01149891391491553
GAL<->LPL,GAL,LPL,0.011498735064485807
HR<->NGF,HR,NGF,0.011496677598166537
RET<->SCT,RET,SCT,0.011496445919670695
ADM<->MLN,ADM,MLN,0.011496170404024347
AURKB<->GPI,AURKB,GPI,0.011495927814974589
TF<->TPR,TF,TPR,0.011495720294904217
MIF<->PKM,MIF,PKM,0.011494492255199145
AGA<->ERG,AGA,ERG,0.011493758041002887
ARA<->TTL,ARA,TTL,0.011493072772184863
MPO<->TRH,MPO,TRH,0.01149267618821789
ASPA<->RORC,ASPA,RORC,0.011491375847246103
GA<->HAT,GA,HAT,0.011488639028522535
IVL<->NBN,IVL,NBN,0.011488425260311491
PURG<->TPR,PURG,TPR,0.011488241541803614
LBP<->SON,LBP,SON,0.011487470044092497
AURKB<->LBP,AURKB,LBP,0.011487224665727548
IVL<->XK,IVL,XK,0.011486250665409554
CIR<->EGFR,CIR,EGFR,0.011485924743026399
GPI<->HEXA,GPI,HEXA,0.011485907652292125
AE<->MCC,AE,MCC,0.011485771112948082
LBP<->UCN,LBP,UCN,0.011484087287985608
AHRR<->SA,AHRR,SA,0.011483724448936125
DO<->GLA,DO,GLA,0.011483671451778659
S<->SCL,S,SCL,0.011483241720948396
MTOR<->S,MTOR,S,0.011483227836536826
S<->STAR,S,STAR,0.011483173507728407
ALB<->MHC,ALB,MHC,0.011482349870360975
MTAP<->REL,MTAP,REL,0.011481589874983055
CP<->DHFR,CP,DHFR,0.011479464627233952
PFP<->S,PFP,S,0.011479199131929086
NTM<->VEGF,NTM,VEGF,0.01147908756048708
LOX<->PALM,LOX,PALM,0.01147903122655383
CAMP<->TG,CAMP,TG,0.011477796169135333
END<->TRO,END,TRO,0.011477169306352435
ARCH<->MSC,ARCH,MSC,0.011475611847205351
AID<->IGHD,AID,IGHD,0.011472103527249968
JK<->NOV,JK,NOV,0.01147203775802218
AVP<->BAD,AVP,BAD,0.011471750969162814
PDC<->SRF,PDC,SRF,0.01147122421483474
GCG<->IGM,GCG,IGM,0.011470133664394849
HRC<->ORF,HRC,ORF,0.011468918752014704
HRC<->PGR,HRC,PGR,0.011468225829912214
IMPDH<->VEGF,IMPDH,VEGF,0.011467093964086624
ARNTL<->IVL,ARNTL,IVL,0.011465204511075966
MET<->TAT,MET,TAT,0.011464985471906188
MTOR<->XG,MTOR,XG,0.011462033529554357
AR<->CAMP,AR,CAMP,0.011461503838442884
ABO<->ISCU,ABO,ISCU,0.011458285475903841
CF<->MUCIN,CF,MUCIN,0.011457352703338435
APC<->COMP,APC,COMP,0.011456849848508512
DBP<->SRC,DBP,SRC,0.011456657643616822
AR<->BLK,AR,BLK,0.011450599595278277
COPE<->LAT,COPE,LAT,0.011449846989538114
ACT<->LPL,ACT,LPL,0.011446742421836003
DOHH<->PK,DOHH,PK,0.011445762686437837
CPE<->SET,CPE,SET,0.011444895285950094
IVD<->SRC,IVD,SRC,0.011444605918642825
GA<->SCL,GA,SCL,0.011444143768827748
DF<->GAPDH,DF,GAPDH,0.011443678028165481
IGHV<->MTR,IGHV,MTR,0.011443656825666032
HK<->MAG,HK,MAG,0.01144338912465937
POL<->VIT,POL,VIT,0.011443157252832546
GPI<->TAT,GPI,TAT,0.011442406736374523
MNT<->RAN,MNT,RAN,0.011442185713710274
FADD<->SELL,FADD,SELL,0.011442177247621732
AID<->GCL,AID,GCL,0.011442031746693697
HDX<->LEP,HDX,LEP,0.011441627921345659
LOX<->S,LOX,S,0.01143996434519807
GSA<->LU,GSA,LU,0.01143935240477104
CELL<->POLE,CELL,POLE,0.011437679705836366
PURG<->TEC,PURG,TEC,0.01143728344283079
FLT<->PGR,FLT,PGR,0.011435090682706019
NODAL<->XIAP,NODAL,XIAP,0.011433790522582912
CPM<->NBC,CPM,NBC,0.011433378792056846
EMB<->GPI,EMB,GPI,0.011430700291201744
EPOR<->MTR,EPOR,MTR,0.01143060776582999
HLF<->TRIO,HLF,TRIO,0.011430588289251802
AR<->NCA,AR,NCA,0.011429846714377018
MTF<->TNF,MTF,TNF,0.011428256276020201
CIR<->HPR,CIR,HPR,0.01142810070864712
HDX<->TAT,HDX,TAT,0.011427764437361548
IMPDH<->MLN,IMPDH,MLN,0.011426592781960548
ATM<->SRC,ATM,SRC,0.011425688141122716
FLT<->HRC,FLT,HRC,0.011425142450052089
ARA<->CNP,ARA,CNP,0.011424834911379586
MYC<->SMN,MYC,SMN,0.011424663753661758
ADA<->PKM,ADA,PKM,0.011424107957009625
PKM<->RHD,PKM,RHD,0.011423671767473869
FER<->SRR,FER,SRR,0.011422025683623554
FLT<->S,FLT,S,0.011421140223226647
AMT<->STIL,AMT,STIL,0.01142062969814636
CEA<->WHITE,CEA,WHITE,0.011419626447227545
DHFR<->S,DHFR,S,0.011418838129623307
GSA<->MB,GSA,MB,0.011417680359234404
MRP<->PBR,MRP,PBR,0.011415905741189496
KIT<->MET,KIT,MET,0.011415515471890654
GCL<->HD,GCL,HD,0.011415251537051557
DO<->NGF,DO,NGF,0.01141375243954623
MHC<->PPL,MHC,PPL,0.01141370363811247
HDC<->MNT,HDC,MNT,0.011413620795902666
MTF<->VH,MTF,VH,0.011410879898947754
TNF<->VIT,TNF,VIT,0.011408272984681188
APS<->IVL,APS,IVL,0.011407672958177103
BAK<->LIF,BAK,LIF,0.011405731534311554
MYC<->PROLACTIN,MYC,PROLACTIN,0.011405197524024009
CNST<->FADD,CNST,FADD,0.011404055021420107
NBC<->PML,NBC,PML,0.01140383267838075
ARA<->FLT,ARA,FLT,0.011403291701243413
BAK<->WHITE,BAK,WHITE,0.011401200170028073
ACR<->TCR,ACR,TCR,0.011398696926499153
CRP<->KY,CRP,KY,0.011393682910373416
MCC<->SCT,MCC,SCT,0.011392532057764762
DHFR<->PK,DHFR,PK,0.01139226734485698
ARA<->MCC,ARA,MCC,0.011390578723323566
PNOC<->SCFV,PNOC,SCFV,0.011388822992974139
ARA<->BHMT,ARA,BHMT,0.011387299951446168
AVP<->PREB,AVP,PREB,0.0113865855313489
PDF<->SST,PDF,SST,0.011386545683892966
SLPI<->SON,SLPI,SON,0.011386438511576816
MB<->PEMT,MB,PEMT,0.011385787712644398
ACR<->WAC,ACR,WAC,0.011385584657800513
END<->STAR,END,STAR,0.01138402476989056
FYN<->HR,FYN,HR,0.01138168565424079
CS<->SHB,CS,SHB,0.011381078057991698
LOX<->POLE,LOX,POLE,0.011380564468297924
FADD<->NUMB,FADD,NUMB,0.011380049164729986
ARC<->CELL,ARC,CELL,0.011379406087215771
IMPACT<->IVD,IMPACT,IVD,0.011378608146482814
MB<->RELA,MB,RELA,0.011378502040764508
ELL<->GPI,ELL,GPI,0.0113781215786448
HR<->POLI,HR,POLI,0.011377039105928794
IGH<->IGHD,IGH,IGHD,0.011375115034778246
LRP<->NBC,LRP,NBC,0.011374769335056418
COPE<->EGFR,COPE,EGFR,0.011373166739859789
CSK<->IGM,CSK,IGM,0.01137315586821522
CDA<->WAC,CDA,WAC,0.01137308243776087
KMO<->SRF,KMO,SRF,0.011372895187469135
HAL<->VIT,HAL,VIT,0.011372723245734292
KL<->RAN,KL,RAN,0.011369540254403145
HAL<->IVL,HAL,IVL,0.011369360647292435
BCR<->CNP,BCR,CNP,0.01136874098977933
CIR<->MAG,CIR,MAG,0.011368277773171799
CS<->TCR,CS,TCR,0.011366925944201722
ABO<->NCSTN,ABO,NCSTN,0.0113651590141995
JK<->NUMB,JK,NUMB,0.011365071516806631
GC<->NFI,GC,NFI,0.011364797817891476
AHRR<->MPI,AHRR,MPI,0.011363322000859755
MLL<->PTC,MLL,PTC,0.011363135792291463
GTT<->IVL,GTT,IVL,0.011363106827260779
ACT<->DOHH,ACT,DOHH,0.011362919461251479
BLK<->MNT,BLK,MNT,0.011361850999339505
DF<->TPO,DF,TPO,0.011360042322251287
CELL<->STIL,CELL,STIL,0.011358937357450045
AFM<->PNOC,AFM,PNOC,0.011358777734410026
COPE<->IK,COPE,IK,0.011358178432280245
ERG<->LPL,ERG,LPL,0.011357876879849764
DAP<->HLA,DAP,HLA,0.011357220711094107
IVL<->NCSTN,IVL,NCSTN,0.011355941798528278
TH<->UBC,TH,UBC,0.011353875431606538
BLK<->CRP,BLK,CRP,0.011351774629523272
CNP<->NFI,CNP,NFI,0.011351662683821635
LBH<->MLN,LBH,MLN,0.011350659637795166
GCA<->REST,GCA,REST,0.011349686422493179
GPI<->KIT,GPI,KIT,0.011349074820423062
CRH<->PNOC,CRH,PNOC,0.011347060367562386
CLOCK<->IGH,CLOCK,IGH,0.011345835948124007
AGT<->COPE,AGT,COPE,0.011341813826842826
GAL<->RELA,GAL,RELA,0.011341746610330057
ABO<->SET,ABO,SET,0.011341119451732013
MTR<->SRF,MTR,SRF,0.011341057133744583
MVK<->SRR,MVK,SRR,0.011341008028203507
AFP<->LBP,AFP,LBP,0.011339438337499555
TNF<->UBC,TNF,UBC,0.011338310527781243
HCST<->PBR,HCST,PBR,0.011336627370666461
GPI<->SI,GPI,SI,0.011335710599784441
PALM<->RHO,PALM,RHO,0.0113351873062921
MYC<->TRE,MYC,TRE,0.011334646061915797
AGL<->SHB,AGL,SHB,0.011333701705239334
MUCIN<->SRC,MUCIN,SRC,0.011331455415129898
DST<->NUDC,DST,NUDC,0.01133052478638343
GC<->STAR,GC,STAR,0.011330045531753171
MNT<->SELL,MNT,SELL,0.011329494414292575
MHC<->MTAP,MHC,MTAP,0.011326433668512619
MTF<->PR,MTF,PR,0.011326399596104136
CW<->MVK,CW,MVK,0.011324659837847846
MNT<->SRF,MNT,SRF,0.011324176616886727
MHC<->POLE,MHC,POLE,0.011323560986836161
CF<->CROP,CF,CROP,0.011322902130104602
LEP<->MNT,LEP,MNT,0.011321715758951554
LU<->PEMT,LU,PEMT,0.011321646168720535
ARCH<->KIT,ARCH,KIT,0.011320323559322476
IGHD<->MAX,IGHD,MAX,0.011319965477748557
PTH<->SMN,PTH,SMN,0.011319963865372169
CPE<->TNF,CPE,TNF,0.011319845256245454
COMP<->MTR,COMP,MTR,0.0113186613633306
HP<->SCD,HP,SCD,0.011318188204550819
APP<->ARA,APP,ARA,0.011317605954939192
PK<->STIL,PK,STIL,0.011317342493854991
CF<->TNF,CF,TNF,0.011316518248682196
MTAP<->SET,MTAP,SET,0.011315228201061876
HCR<->ORF,HCR,ORF,0.011315023268042847
DOHH<->IGH,DOHH,IGH,0.011314756576238172
CAST<->WAC,CAST,WAC,0.01131393955700569
MET<->UBC,MET,UBC,0.01131313987861112
HK<->HR,HK,HR,0.01131163266954482
LYN<->TH,LYN,TH,0.011311345131668999
PKM<->TST,PKM,TST,0.011310561473234252
CEL<->GPI,CEL,GPI,0.011310102516707065
LBP<->VH,LBP,VH,0.01130837614509847
HDC<->NBC,HDC,NBC,0.01130836175724144
ABAT<->COIL,ABAT,COIL,0.011307264744984346
MTE<->VIP,MTE,VIP,0.011306437070410262
NODAL<->PEMT,NODAL,PEMT,0.011306085768044757
ENG<->HK,ENG,HK,0.011305324044490361
AGA<->PAM,AGA,PAM,0.011304638850900566
GPI<->JUN,GPI,JUN,0.011304294881250525
DHFR<->PNOC,DHFR,PNOC,0.01130413357783113
HDC<->JK,HDC,JK,0.01130405223601588
MTP<->TANK,MTP,TANK,0.011303684976549858
ADM<->TYR,ADM,TYR,0.011302957530546144
SRC<->TCRG,SRC,TCRG,0.01130231006438147
GCG<->PR,GCG,PR,0.011301546281110892
PRKDC<->SMN,PRKDC,SMN,0.011298984492500934
DOHH<->TNF,DOHH,TNF,0.011298286108155834
ACT<->PFP,ACT,PFP,0.011298108968924173
NCA<->SON,NCA,SON,0.011297587128119848
LEP<->SLPI,LEP,SLPI,0.011297021442560276
IVL<->TH,IVL,TH,0.01129690422321623
HLAC<->LIF,HLAC,LIF,0.01129522135964872
CF<->KY,CF,KY,0.011294785929830922
HBM<->NUDC,HBM,NUDC,0.011294387431115693
GPI<->NBN,GPI,NBN,0.011293941290669927
MYB<->SCD,MYB,SCD,0.01129201582307059
MTAP<->PAP,MTAP,PAP,0.011291076935159747
MAG<->NRM,MAG,NRM,0.011289773234562971
GCL<->KMO,GCL,KMO,0.011289415790912884
CPE<->WIRE,CPE,WIRE,0.011288748804049016
JK<->SELL,JK,SELL,0.011288732702269573
CNST<->RORC,CNST,RORC,0.011288178460716067
CROP<->TH,CROP,TH,0.011286937676030966
MIP<->PNOC,MIP,PNOC,0.011286138423584844
HCR<->XIAP,HCR,XIAP,0.011285493617775984
S<->STIL,S,STIL,0.011283031718742936
IGM<->UBC,IGM,UBC,0.011283001403462544
AHR<->HPR,AHR,HPR,0.011282478144116707
GDA<->GPI,GDA,GPI,0.01128025838747519
ISCU<->IVL,ISCU,IVL,0.01127848272271442
HCR<->MNT,HCR,MNT,0.01127674782721015
IVL<->SKI,IVL,SKI,0.011276510573974097
CPD<->PKM,CPD,PKM,0.011276361087600242
MUT<->VEGF,MUT,VEGF,0.011272347254990848
ERG<->PILOT,ERG,PILOT,0.011270839288320464
CNP<->HPR,CNP,HPR,0.011270062376484553
KL<->PALM,KL,PALM,0.011269800035726162
AE<->ZNF,AE,ZNF,0.011269572319067247
CCK<->FER,CCK,FER,0.011269302293569693
MTP<->SELL,MTP,SELL,0.011268999752485449
HRC<->MAX,HRC,MAX,0.011268942912621411
PRL<->UNKNOWN,PRL,UNKNOWN,0.011267875862749566
MLN<->MTE,MLN,MTE,0.011265651346056478
COIL<->HPCA,COIL,HPCA,0.011264178630560411
MPO<->RELA,MPO,RELA,0.011263049400035937
ABO<->PREB,ABO,PREB,0.011260184689753204
HDX<->LOX,HDX,LOX,0.011259021616759367
SON<->TRE,SON,TRE,0.011258410870332638
MTOR<->PGR,MTOR,PGR,0.011258310207993234
CRP<->STAR,CRP,STAR,0.011256432484806534
PDC<->PEMT,PDC,PEMT,0.011256257695160648
LEP<->PTEN,LEP,PTEN,0.011255900371578354
CIR<->PTC,CIR,PTC,0.01125478636288133
CNP<->MNT,CNP,MNT,0.011253205046845011
GAN<->IVL,GAN,IVL,0.011252678130303253
CELL<->NFI,CELL,NFI,0.011251819645289042
SET<->VIT,SET,VIT,0.01125039418300104
FER<->HAL,FER,HAL,0.011250135863982234
CSK<->PK,CSK,PK,0.01124989194623174
ABAT<->AGT,ABAT,AGT,0.011247491432277722
AFP<->TXNIP,AFP,TXNIP,0.011246803610128203
BLK<->DBT,BLK,DBT,0.011246755164573206
ARA<->CNST,ARA,CNST,0.011246164014134854
BAK<->IGHD,BAK,IGHD,0.011245851098306467
PRO<->STIL,PRO,STIL,0.01124504405388283
GC<->PTC,GC,PTC,0.011244058900189771
BAD<->MLN,BAD,MLN,0.011243733802670656
LAT<->NBC,LAT,NBC,0.011243410227104482
KIT<->PBR,KIT,PBR,0.011242076257240727
PAP<->TYR,PAP,TYR,0.011242069467876549
ASS<->JUN,ASS,JUN,0.011239754837461062
KL<->MPO,KL,MPO,0.0112377524427014
AHRR<->MAF,AHRR,MAF,0.011237550537950548
BLK<->PDC,BLK,PDC,0.011237504306079588
DF<->GAL,DF,GAL,0.011236343496870138
CF<->IK,CF,IK,0.0112354323317479
HLA<->MUCIN,HLA,MUCIN,0.011235405741993987
ARCH<->MLL,ARCH,MLL,0.011235109368206061
COPE<->GLA,COPE,GLA,0.011232720569395156
LPL<->NUDC,LPL,NUDC,0.011231497845957122
PFP<->PK,PFP,PK,0.011231252509069279
NUDC<->PROC,NUDC,PROC,0.011230231513729195
NFI<->PRO,NFI,PRO,0.011228838449286458
MAL<->SCT,MAL,SCT,0.011228515446595996
HLA<->MLN,HLA,MLN,0.011228423593625681
ARC<->POL,ARC,POL,0.011227641867192838
LYN<->RAN,LYN,RAN,0.011227568838122209
HPCA<->MAF,HPCA,MAF,0.011224733871877408
NUDC<->STAR,NUDC,STAR,0.011224694863695237
JK<->PKM,JK,PKM,0.011223989202170846
FER<->HCR,FER,HCR,0.011223542245119712
ACD<->RORC,ACD,RORC,0.011222617004767161
ADM<->TRH,ADM,TRH,0.011222597100138312
CF<->PROC,CF,PROC,0.011222452680905378
MTP<->PEMT,MTP,PEMT,0.011221951848765363
PROC<->PURG,PROC,PURG,0.011220552003114158
ARCH<->NBC,ARCH,NBC,0.01121961117314205
MET<->MUCIN,MET,MUCIN,0.011218755586920436
AFP<->SST,AFP,SST,0.011217674079925782
CLOCK<->CP,CLOCK,CP,0.011217460930701431
COIL<->SLPI,COIL,SLPI,0.01121694214974919
BCR<->STAR,BCR,STAR,0.011215668211550808
HAT<->SRR,HAT,SRR,0.011215411139713574
ERG<->RELA,ERG,RELA,0.011214495552960134
DO<->XG,DO,XG,0.011213806281677091
MTF<->SET,MTF,SET,0.011213188137021355
AR<->GCG,AR,GCG,0.011213167102699786
CROP<->PC,CROP,PC,0.011212759235744092
MVK<->PDC,MVK,PDC,0.011210016259836418
BLK<->MTOR,BLK,MTOR,0.01120927795609107
CAST<->MHC,CAST,MHC,0.011207654432786516
CAMP<->NUDC,CAMP,NUDC,0.011206312397297852
PFP<->TH,PFP,TH,0.011204235473261772
GPCR<->NTM,GPCR,NTM,0.011204186803965472
SSB<->WHITE,SSB,WHITE,0.011203588735758422
MTF<->PGR,MTF,PGR,0.011203540902081532
CPM<->TCR,CPM,TCR,0.011201569127327117
AFP<->HPR,AFP,HPR,0.01120132172520021
EGF<->END,EGF,END,0.011200538369433334
COPE<->RHO,COPE,RHO,0.011199800590644802
PILOT<->TPA,PILOT,TPA,0.01119630866648427
VH<->VIT,VH,VIT,0.011196101901758355
DHFR<->SRC,DHFR,SRC,0.011195620645069557
SI<->SLPI,SI,SLPI,0.01119510648293276
CPD<->NBC,CPD,NBC,0.0111944380251971
CIC<->SELL,CIC,SELL,0.011190776496598389
CPM<->JUN,CPM,JUN,0.01118975759264875
CIR<->DBP,CIR,DBP,0.011189623604036743
NFI<->NTM,NFI,NTM,0.01118858544306254
GGH<->IVL,GGH,IVL,0.011188223390077077
HRC<->WHITE,HRC,WHITE,0.011185436524710908
ABO<->RRAD,ABO,RRAD,0.011185344060717122
HLF<->S,HLF,S,0.011185206343729553
KL<->PNP,KL,PNP,0.01118446286576549
MAF<->RORC,MAF,RORC,0.01118442944557281
HLAC<->LYN,HLAC,LYN,0.011182648255996078
IK<->PROLACTIN,IK,PROLACTIN,0.01118071837278167
DHFR<->MHC,DHFR,MHC,0.011179373109394422
PAM<->S,PAM,S,0.011177545497913477
CBFB<->SA,CBFB,SA,0.011176671907346886
MRP<->NTM,MRP,NTM,0.011175784270333968
HLAC<->MTOR,HLAC,MTOR,0.011173495508986409
ERG<->PRL,ERG,PRL,0.01117241029442098
CLOCK<->MLL,CLOCK,MLL,0.01117225216675035
MVK<->RHD,MVK,RHD,0.011172119527833192
IGHV<->MPO,IGHV,MPO,0.011172031830275231
AVP<->RD,AVP,RD,0.011171796407828845
ER<->KY,ER,KY,0.011171196876326681
CIR<->GAPDH,CIR,GAPDH,0.011171067749302122
EGF<->SRR,EGF,SRR,0.011170928156674203
DF<->EGFR,DF,EGFR,0.011168639795814743
CBFB<->POLE,CBFB,POLE,0.011167105782646071
LCK<->MYC,LCK,MYC,0.011166087371564873
FEV<->GC,FEV,GC,0.011165982174831343
HAL<->PPL,HAL,PPL,0.011165661939577683
ENG<->FH,ENG,FH,0.011165627357089682
HPCA<->WASH,HPCA,WASH,0.011165552622224573
CELL<->GALT,CELL,GALT,0.01116524527146928
AHRR<->SAT,AHRR,SAT,0.01116439490962188
ORF<->TH,ORF,TH,0.011164000610904994
CAT<->HLF,CAT,HLF,0.011163013181312974
KY<->LIM,KY,LIM,0.011162176407143787
PALM<->WAC,PALM,WAC,0.011161452265528447
APP<->RORC,APP,RORC,0.011158836143240963
PPL<->UNKNOWN,PPL,UNKNOWN,0.011158115316523718
KIT<->PTC,KIT,PTC,0.011157274134775328
KL<->POLE,KL,POLE,0.011156224805645007
CELL<->SON,CELL,SON,0.011155150366108793
GCG<->PAP,GCG,PAP,0.011153270401017205
ENG<->PGR,ENG,PGR,0.011151527967790485
HF<->HLF,HF,HLF,0.011151374036387586
REST<->TANK,REST,TANK,0.01115123503702339
XIAP<->ZA,XIAP,ZA,0.01114985233196668
COPE<->VIT,COPE,VIT,0.0111466275440896
BCR<->SPIN,BCR,SPIN,0.011145522221856857
BAX<->END,BAX,END,0.011145357821428174
ET<->PNOC,ET,PNOC,0.011143183921691125
AHR<->CCK,AHR,CCK,0.011142668836845662
BLK<->DCC,BLK,DCC,0.01113971320151451
PTC<->TNF,PTC,TNF,0.01113932574271296
IGH<->PPL,IGH,PPL,0.011138247110972447
FER<->HLF,FER,HLF,0.011137588440087217
RAN<->RHD,RAN,RHD,0.01113690648613099
RD<->TPMT,RD,TPMT,0.011136813321901605
GALT<->TH,GALT,TH,0.011133125698961025
BID<->MLL,BID,MLL,0.011131629304138189
COPE<->TPMT,COPE,TPMT,0.011130369022492148
APP<->POL,APP,POL,0.011128575466128466
RET<->SLPI,RET,SLPI,0.011127086329867046
PBR<->TIE,PBR,TIE,0.011127075346837611
MRP<->SCT,MRP,SCT,0.01112540825884909
BAK<->PTC,BAK,PTC,0.011125398654139735
CIR<->GGT,CIR,GGT,0.011125304404449981
RELA<->WASH,RELA,WASH,0.011124545578274738
ITPA<->NRM,ITPA,NRM,0.011121893422039333
AHR<->MTOR,AHR,MTOR,0.011120566250617135
MPO<->SELL,MPO,SELL,0.011120323724967556
AHRR<->ASPA,AHRR,ASPA,0.011120013150404683
IGHD<->PREB,IGHD,PREB,0.011119280021976402
NRM<->ZNF,NRM,ZNF,0.011118292679958232
AGA<->TEC,AGA,TEC,0.011117207889205357
APC<->TEF,APC,TEF,0.011115568033744158
CDA<->PKM,CDA,PKM,0.011115031876814013
PILOT<->TPO,PILOT,TPO,0.01111478655951146
COMP<->PROTHROMBIN,COMP,PROTHROMBIN,0.011114464456241665
BLK<->PK,BLK,PK,0.011113669696743333
SCT<->TNF,SCT,TNF,0.011112540077911544
ARA<->VIM,ARA,VIM,0.011112410167028342
ECD<->SCT,ECD,SCT,0.011111617948950691
GPI<->NLN,GPI,NLN,0.01111132406493701
CAST<->LOX,CAST,LOX,0.011109505253282309
PDC<->RELA,PDC,RELA,0.011108730596650754
MAX<->XG,MAX,XG,0.01110683677558247
COIL<->SMN,COIL,SMN,0.01110637340700378
GLA<->PILOT,GLA,PILOT,0.01110468792222476
RORC<->ZA,RORC,ZA,0.011104623184721153
IVL<->MTR,IVL,MTR,0.011104159059128357
LPL<->S,LPL,S,0.01110152836287673
AHR<->MTE,AHR,MTE,0.011100548229630441
BAK<->LBP,BAK,LBP,0.011100532672056945
MTR<->VEGF,MTR,VEGF,0.01110017815985363
ABAT<->EGFR,ABAT,EGFR,0.0110988089507005
KERATIN<->NRM,KERATIN,NRM,0.011097374103203892
HRC<->PURG,HRC,PURG,0.011097056414078852
AGA<->RHO,AGA,RHO,0.011096797386661628
CW<->KL,CW,KL,0.01109663335653698
FH<->MIP,FH,MIP,0.011096061083603313
STAR<->TG,STAR,TG,0.011095882595714495
GSA<->RHD,GSA,RHD,0.011093894721746288
ABO<->PTEN,ABO,PTEN,0.011092290272433648
MUCIN<->PNOC,MUCIN,PNOC,0.011091055722348317
BID<->CBFB,BID,CBFB,0.011090767911573705
PBR<->PC,PBR,PC,0.01108995330452314
CAMP<->PURG,CAMP,PURG,0.011089516667685073
LEP<->VIP,LEP,VIP,0.011088549551274793
NUDC<->TRO,NUDC,TRO,0.011087257961125755
ASPA<->MLL,ASPA,MLL,0.011086583557015485
HDC<->TTL,HDC,TTL,0.011086332263017733
